transaction_id,user_id,amount,transaction_type,is_new_beneficiary,new_ip_device_combo,otp_burst_flag,phishing_referrer_flag,hour_of_day,is_odd_hour,avg_daily_txn_amount,amount_ratio,txn_frequency_last_24h,previous_fraud_flag,email_domain_age_days,email_domain_verified,is_fraud
T05756,U0337,34.23,CASH_OUT,0,1,0,0,17,0,303.5075757786491,0.11,6,0,119,1,1
T05757,U0063,121.63,TRANSFER,0,1,0,0,16,0,297.59871811799,0.41,3,0,143,1,1
T05758,U0049,68.4,TRANSFER,0,1,0,0,11,0,81.26517323256715,0.84,5,0,139,1,0
T05759,U0076,187.28,PAYMENT,1,0,0,0,5,1,374.5476391777682,0.5,3,0,3,1,0
T05760,U0368,361.17,CASH_OUT,1,0,0,0,6,0,212.12642266202943,1.7,2,0,167,1,1
T05761,U0175,444.29,TRANSFER,0,0,0,0,16,0,411.5136722027046,1.08,3,0,221,0,0
T05762,U0109,780.01,PAYMENT,0,0,0,0,8,0,201.57631154878712,3.87,4,0,21,1,0
T05763,U0183,533.91,CASH_OUT,1,0,0,1,22,0,412.9374401662763,1.29,1,0,354,1,0
T05764,U0192,469.21,CASH_OUT,1,0,0,0,11,0,349.7240771589799,1.34,0,0,163,1,0
T05765,U0065,265.33,CASH_IN,0,0,0,0,13,0,506.233495317356,0.52,2,0,210,1,0
T05766,U0337,321.04,CASH_OUT,0,0,0,0,10,0,376.7020781376506,0.85,4,0,76,0,0
T05767,U0451,267.66,CASH_OUT,0,0,0,0,3,1,292.83239231638646,0.91,2,0,15,0,0
T05768,U0474,923.11,PAYMENT,0,0,0,0,18,0,432.7009862954167,2.13,2,0,74,1,0
T05769,U0271,130.68,TRANSFER,1,0,0,0,5,1,273.3596978164177,0.48,2,0,149,1,0
T05770,U0100,2.87,CASH_OUT,0,0,0,0,18,0,151.21935731363334,0.02,4,0,130,1,0
T05771,U0032,526.8,CASH_IN,0,1,0,0,15,0,223.92487130654604,2.35,4,0,275,1,0
T05772,U0352,113.11,CASH_OUT,0,0,0,0,15,0,265.8040491105057,0.43,1,0,272,1,0
T05773,U0128,1104.16,TRANSFER,0,0,0,0,3,1,377.66028147676457,2.92,3,0,166,1,1
T05774,U0452,979.66,PAYMENT,0,0,0,0,4,1,293.16702943311424,3.34,4,0,175,1,0
T05775,U0402,39.92,CASH_OUT,0,0,1,0,9,0,340.83429415016553,0.12,2,0,355,1,0
T05776,U0369,56.24,CASH_OUT,0,0,1,0,4,1,315.12531071543265,0.18,2,0,163,1,1
T05777,U0339,341.77,CASH_OUT,0,0,0,0,8,0,342.78265979761017,1.0,2,0,301,1,0
T05778,U0043,469.81,PAYMENT,0,0,0,0,17,0,252.9306327679296,1.86,1,0,6,1,0
T05779,U0372,160.73,TRANSFER,1,0,0,0,22,0,216.06653713690915,0.74,8,0,14,1,0
T05780,U0419,630.8,CASH_IN,0,0,0,0,22,0,289.3377073630588,2.18,3,0,220,1,0
T05781,U0488,451.83,CASH_OUT,0,0,0,0,5,1,366.3494456701606,1.23,6,0,73,1,0
T05782,U0078,196.39,TRANSFER,0,0,1,0,13,0,283.6640696114844,0.69,4,1,222,1,0
T05783,U0314,12.85,PAYMENT,0,0,0,0,19,0,254.5983314930249,0.05,5,0,51,0,0
T05784,U0289,693.45,CASH_IN,0,0,0,0,22,0,297.0079827949087,2.33,1,0,230,0,0
T05785,U0270,120.88,CASH_OUT,0,0,0,0,15,0,251.41558540524167,0.48,0,0,23,1,0
T05786,U0162,899.31,PAYMENT,1,0,0,0,2,1,363.45355221474045,2.47,5,0,64,1,0
T05787,U0189,272.61,TRANSFER,0,0,0,0,0,1,283.025976197827,0.96,1,0,362,1,0
T05788,U0247,430.28,TRANSFER,0,1,0,0,5,1,387.242607791168,1.11,3,0,163,1,1
T05789,U0388,1031.58,TRANSFER,0,0,0,0,0,1,324.62993416496096,3.18,1,0,290,0,0
T05790,U0216,996.17,CASH_OUT,0,0,0,0,5,1,235.06258143633443,4.24,2,0,259,1,1
T05791,U0315,232.23,PAYMENT,0,0,0,0,20,0,217.4589325437101,1.07,2,0,231,1,0
T05792,U0413,117.16,CASH_OUT,1,0,0,0,4,1,140.29751057378,0.84,2,0,343,1,0
T05793,U0339,746.15,CASH_OUT,0,0,0,0,11,0,321.7087809032263,2.32,1,0,9,1,0
T05794,U0390,283.77,TRANSFER,0,0,0,0,5,1,269.9942731563634,1.05,3,0,24,1,0
T05795,U0377,106.62,TRANSFER,0,1,0,0,7,0,271.664432628176,0.39,3,0,246,1,0
T05796,U0481,1173.92,PAYMENT,0,0,0,0,18,0,242.2572229946247,4.85,2,0,85,1,0
T05797,U0433,110.39,TRANSFER,1,0,0,0,4,1,291.8727254295585,0.38,5,0,86,0,1
T05798,U0168,13.07,TRANSFER,0,0,0,0,14,0,187.27704851122044,0.07,2,0,7,1,0
T05799,U0339,10.24,CASH_OUT,0,0,0,0,13,0,380.7706662668807,0.03,1,0,263,1,0
T05800,U0193,486.85,CASH_OUT,1,0,0,0,15,0,282.78475710241554,1.72,3,0,244,1,1
T05801,U0453,541.87,CASH_OUT,0,0,0,0,5,1,225.6814184702706,2.4,4,0,355,1,0
T05802,U0283,186.29,CASH_OUT,0,0,0,0,16,0,354.2881034405478,0.53,6,0,274,1,0
T05803,U0336,192.84,CASH_OUT,1,0,0,0,16,0,262.53190500841964,0.73,2,0,190,1,1
T05804,U0390,207.37,CASH_OUT,0,0,0,0,15,0,50.0,4.15,3,0,126,1,0
T05805,U0488,569.96,TRANSFER,0,0,0,0,0,1,519.6241343516591,1.1,4,1,217,1,1
T05806,U0013,29.95,CASH_IN,0,0,0,0,17,0,364.8509217400289,0.08,3,0,265,1,0
T05807,U0240,1323.36,TRANSFER,0,0,0,0,3,1,418.22016158407394,3.16,2,0,306,1,1
T05808,U0320,125.85,TRANSFER,0,0,0,0,21,0,215.97972114920455,0.58,5,0,274,1,0
T05809,U0446,4013.09,TRANSFER,0,0,0,0,2,1,354.8004783058792,11.31,3,1,122,0,1
T05810,U0483,94.08,CASH_IN,0,0,1,0,2,1,261.89433252106045,0.36,0,0,285,1,1
T05811,U0147,738.21,CASH_IN,0,1,0,1,12,0,345.2513903313004,2.14,4,0,257,1,0
T05812,U0204,126.42,CASH_OUT,0,0,0,0,19,0,253.7795483400664,0.5,4,0,294,0,0
T05813,U0080,42.15,CASH_OUT,0,0,0,0,3,1,438.4588133665317,0.1,6,0,361,0,0
T05814,U0379,1039.45,PAYMENT,0,1,0,0,10,0,324.86002061120683,3.2,3,0,26,1,1
T05815,U0043,978.62,CASH_IN,0,0,0,0,20,0,294.6270841062834,3.32,0,0,137,1,0
T05816,U0458,258.4,CASH_OUT,0,0,0,0,4,1,306.2420556187538,0.84,0,0,291,1,0
T05817,U0089,606.0,CASH_IN,0,0,0,0,1,1,257.28731897284024,2.36,2,1,161,1,0
T05818,U0148,407.17,PAYMENT,0,0,0,0,5,1,251.7155192117057,1.62,5,0,145,1,0
T05819,U0095,958.51,PAYMENT,1,0,0,0,4,1,459.62623484627375,2.09,6,0,322,1,0
T05820,U0452,189.21,CASH_OUT,1,0,0,0,0,1,171.3471232582574,1.1,2,0,116,1,1
T05821,U0428,370.82,TRANSFER,0,0,0,0,22,0,406.0308823833362,0.91,4,0,317,1,0
T05822,U0151,332.16,CASH_IN,0,0,0,0,22,0,207.2358141653291,1.6,3,0,172,1,0
T05823,U0002,218.41,PAYMENT,0,0,0,0,10,0,237.93251189884003,0.92,2,0,104,1,0
T05824,U0376,1110.3,CASH_IN,0,0,0,0,5,1,352.07732540536074,3.15,1,0,303,1,0
T05825,U0022,90.69,PAYMENT,1,0,0,0,16,0,251.54546014382117,0.36,0,1,279,1,0
T05826,U0371,80.97,CASH_OUT,0,0,0,0,10,0,299.6360287196937,0.27,2,0,69,0,0
T05827,U0313,430.08,PAYMENT,0,0,0,0,6,0,224.91533827810065,1.91,4,0,274,1,0
T05828,U0485,535.73,CASH_OUT,0,1,0,0,15,0,354.9575508652836,1.51,2,0,323,0,0
T05829,U0328,108.22,PAYMENT,0,0,0,0,19,0,189.3040746528872,0.57,5,0,22,1,0
T05830,U0007,247.74,CASH_IN,0,0,0,0,4,1,328.3668463835603,0.75,3,0,276,1,1
T05831,U0206,1464.63,CASH_OUT,0,0,0,0,6,0,437.5803167367046,3.35,2,0,257,1,0
T05832,U0440,141.59,TRANSFER,0,0,0,0,2,1,452.6478540927145,0.31,4,0,289,1,1
T05833,U0375,551.85,CASH_IN,0,0,0,0,1,1,442.0308756451856,1.25,2,0,353,0,0
T05834,U0451,673.82,TRANSFER,0,1,0,0,0,1,157.2508418267671,4.29,1,0,16,1,1
T05835,U0114,297.22,PAYMENT,0,0,0,0,7,0,337.0968939616952,0.88,5,0,139,1,0
T05836,U0272,1386.5,TRANSFER,0,0,0,1,23,1,418.92195533579473,3.31,6,0,206,1,0
T05837,U0083,667.15,CASH_OUT,0,0,0,0,6,0,366.5717300895816,1.82,1,0,176,1,0
T05838,U0179,306.18,TRANSFER,0,0,0,0,9,0,134.59470887052663,2.27,3,0,302,0,0
T05839,U0210,421.21,TRANSFER,0,0,1,0,13,0,170.62869513405496,2.47,2,0,340,0,0
T05840,U0464,589.82,CASH_IN,0,0,0,0,8,0,322.27068822649204,1.83,4,1,293,1,0
T05841,U0328,448.48,CASH_OUT,1,0,0,0,10,0,359.1417771072115,1.25,3,0,108,0,0
T05842,U0124,1054.73,TRANSFER,0,0,0,0,0,1,357.30330490804715,2.95,2,0,267,0,0
T05843,U0481,220.72,CASH_OUT,0,0,0,0,18,0,296.6062370845747,0.74,4,0,299,1,0
T05844,U0113,178.26,CASH_IN,0,0,0,0,20,0,257.85202670217336,0.69,2,0,292,1,0
T05845,U0012,120.3,TRANSFER,0,0,0,0,13,0,196.740760948724,0.61,3,0,71,1,0
T05846,U0126,19.26,CASH_OUT,0,0,0,0,17,0,318.15505185332734,0.06,2,0,302,1,0
T05847,U0053,21.98,PAYMENT,0,0,0,0,22,0,531.7787283292955,0.04,2,0,130,1,0
T05848,U0331,1020.32,CASH_OUT,0,0,0,0,11,0,445.28786739227496,2.29,4,0,71,0,0
T05849,U0389,567.21,PAYMENT,1,0,0,0,21,0,350.29692355516664,1.62,5,0,296,1,0
T05850,U0283,540.19,CASH_OUT,0,0,0,0,9,0,403.7369186471511,1.34,5,0,294,0,0
T05851,U0140,476.79,TRANSFER,1,1,0,0,17,0,429.4661583697269,1.11,1,0,53,1,1
T05852,U0401,945.96,CASH_OUT,1,1,0,0,23,1,393.1826207524396,2.41,4,0,261,1,1
T05853,U0390,327.22,TRANSFER,1,0,0,0,2,1,371.27161716461546,0.88,4,0,363,1,0
T05854,U0097,1021.69,PAYMENT,1,1,0,0,3,1,366.3208776916558,2.79,4,0,128,1,0
T05855,U0005,222.71,TRANSFER,0,0,0,0,20,0,197.9687962273146,1.12,1,0,312,1,0
T05856,U0057,1306.65,CASH_OUT,0,0,1,0,21,0,425.0969679247332,3.07,3,0,67,1,0
T05857,U0412,599.75,PAYMENT,0,0,0,0,8,0,400.366380348422,1.5,1,0,86,1,0
T05858,U0334,148.65,PAYMENT,0,0,0,0,11,0,218.12847298860896,0.68,1,1,137,0,0
T05859,U0069,415.15,PAYMENT,1,0,0,0,8,0,204.35253199391047,2.03,4,0,319,1,0
T05860,U0118,380.75,CASH_OUT,0,1,0,0,8,0,240.7522898457089,1.58,6,0,358,1,0
T05861,U0376,74.19,PAYMENT,0,0,0,0,15,0,431.56355448192016,0.17,5,0,61,1,0
T05862,U0059,447.32,CASH_OUT,0,0,0,0,23,1,257.0407767701762,1.74,8,0,253,0,0
T05863,U0033,189.01,TRANSFER,0,0,0,0,4,1,255.28370359443448,0.74,2,0,14,1,1
T05864,U0318,26.88,TRANSFER,1,0,0,0,4,1,354.48930145877966,0.08,2,0,155,1,0
T05865,U0050,1484.61,PAYMENT,0,1,0,0,13,0,270.82263789924355,5.48,5,0,83,1,0
T05866,U0368,512.9,CASH_IN,0,0,0,0,19,0,230.5890410251617,2.22,3,0,283,1,0
T05867,U0489,1047.46,TRANSFER,0,0,0,0,13,0,77.99382765002844,13.43,3,0,106,1,0
T05868,U0019,563.59,TRANSFER,1,0,0,0,14,0,431.1890209524069,1.31,3,0,46,1,0
T05869,U0214,220.79,TRANSFER,0,0,0,0,15,0,266.98977163911235,0.83,4,0,319,1,0
T05870,U0197,359.43,CASH_OUT,1,0,0,0,6,0,409.8083634795327,0.88,4,0,289,1,0
T05871,U0379,563.12,PAYMENT,0,0,0,0,10,0,259.14990552927287,2.17,0,0,297,1,0
T05872,U0450,1612.6,CASH_OUT,0,0,0,0,3,1,137.39327102911625,11.74,2,0,102,0,0
T05873,U0478,146.29,TRANSFER,0,1,0,0,4,1,288.5660567734846,0.51,2,0,88,1,0
T05874,U0047,1039.63,TRANSFER,0,0,0,0,13,0,103.98679378754366,10.0,2,0,73,0,0
T05875,U0167,1289.02,PAYMENT,0,0,0,0,8,0,168.70657071100717,7.64,3,0,143,1,1
T05876,U0452,554.96,CASH_OUT,0,0,0,0,22,0,250.8203040536212,2.21,5,0,243,1,0
T05877,U0289,1338.76,CASH_OUT,0,0,1,0,8,0,266.3461945572384,5.03,5,0,276,1,0
T05878,U0141,253.65,TRANSFER,0,0,0,0,23,1,305.6327518869665,0.83,3,0,269,1,1
T05879,U0084,1528.98,CASH_IN,1,0,0,0,10,0,423.27852589776745,3.61,1,0,270,1,1
T05880,U0182,606.65,PAYMENT,0,0,0,0,18,0,256.3485320188107,2.37,4,0,89,0,0
T05881,U0391,21.46,CASH_OUT,0,1,0,0,18,0,148.01209115445786,0.14,4,0,252,1,0
T05882,U0079,1186.89,PAYMENT,0,0,0,0,11,0,452.6549586677254,2.62,4,0,155,0,0
T05883,U0215,331.28,TRANSFER,1,0,0,0,14,0,373.54469595959546,0.89,2,0,270,1,1
T05884,U0014,308.4,CASH_OUT,1,1,0,0,1,1,166.272082930639,1.85,3,0,33,1,1
T05885,U0215,417.89,CASH_OUT,1,0,0,0,11,0,360.3855808606407,1.16,3,0,133,1,1
T05886,U0403,80.9,PAYMENT,0,0,0,1,2,1,269.67919538807246,0.3,3,0,356,1,1
T05887,U0128,316.65,PAYMENT,1,0,0,0,14,0,222.94332528527352,1.42,1,0,113,1,0
T05888,U0310,889.3,TRANSFER,0,1,0,0,13,0,304.5620081270307,2.92,1,0,128,1,0
T05889,U0477,7.8,CASH_OUT,1,0,0,0,18,0,298.6163390199732,0.03,4,0,276,1,0
T05890,U0248,159.36,PAYMENT,0,0,0,0,2,1,305.1446269258015,0.52,2,0,273,1,1
T05891,U0404,1.23,CASH_OUT,1,0,0,0,14,0,281.43302661952634,0.0,3,0,96,1,0
T05892,U0029,268.68,TRANSFER,0,0,0,0,10,0,182.77065215742587,1.47,2,0,243,1,0
T05893,U0280,651.56,TRANSFER,0,1,0,0,21,0,303.6944359523919,2.15,1,0,160,0,0
T05894,U0338,801.66,TRANSFER,0,0,0,0,8,0,228.0921585628701,3.51,2,0,60,1,0
T05895,U0319,1451.94,TRANSFER,0,0,0,0,6,0,203.52203716310757,7.13,3,0,198,1,1
T05896,U0202,468.89,PAYMENT,0,0,0,0,6,0,237.2296611304291,1.98,4,0,123,1,0
T05897,U0361,146.94,TRANSFER,0,0,0,0,6,0,201.71999523277643,0.73,4,0,294,0,0
T05898,U0057,1289.49,CASH_OUT,0,0,0,0,16,0,225.15746349688223,5.73,1,0,83,1,0
T05899,U0392,746.53,TRANSFER,0,0,0,0,3,1,215.91129485569624,3.46,3,0,36,1,1
T05900,U0218,427.16,CASH_OUT,0,0,0,0,3,1,89.53517117730448,4.77,2,0,82,0,0
T05901,U0062,594.77,PAYMENT,0,1,0,0,6,0,321.4961043412393,1.85,1,0,286,0,0
T05902,U0157,1290.6,CASH_IN,1,0,0,0,1,1,249.7857351693092,5.17,6,0,15,1,1
T05903,U0202,623.08,CASH_IN,0,0,0,0,21,0,298.9127517015112,2.08,2,0,213,1,0
T05904,U0017,229.73,CASH_OUT,0,0,0,0,4,1,322.58191252084987,0.71,5,0,275,1,0
T05905,U0322,624.19,CASH_OUT,0,0,0,0,9,0,312.73291595829136,2.0,7,0,112,0,0
T05906,U0006,20.56,PAYMENT,0,0,0,0,17,0,330.7166900625748,0.06,4,0,109,0,0
T05907,U0058,244.22,CASH_OUT,0,0,0,0,13,0,292.47895996829936,0.84,2,0,19,0,0
T05908,U0325,260.71,CASH_IN,0,1,0,0,2,1,320.0104453509821,0.81,3,0,262,1,0
T05909,U0412,91.26,TRANSFER,0,1,0,0,2,1,154.0191125862155,0.59,4,0,4,1,1
T05910,U0318,11.68,PAYMENT,0,0,0,0,18,0,292.33834301175057,0.04,4,0,266,1,0
T05911,U0169,71.58,TRANSFER,0,0,0,0,20,0,290.02875096708846,0.25,4,0,135,1,0
T05912,U0453,531.56,PAYMENT,1,1,0,0,12,0,267.452030809351,1.99,6,1,130,0,0
T05913,U0082,810.47,PAYMENT,0,0,0,0,6,0,297.0163141167153,2.73,5,0,126,1,0
T05914,U0474,2219.98,PAYMENT,0,0,0,0,5,1,180.79031379826253,12.28,3,0,130,1,0
T05915,U0468,212.6,PAYMENT,1,0,0,0,19,0,275.7932028939384,0.77,4,0,118,0,0
T05916,U0425,457.37,CASH_IN,0,0,0,0,12,0,295.3382034692784,1.55,4,0,343,1,0
T05917,U0433,1383.46,PAYMENT,0,0,0,0,4,1,419.35106060458367,3.3,2,0,120,0,0
T05918,U0219,91.39,CASH_OUT,0,1,1,0,5,1,293.3140141603891,0.31,1,0,157,1,0
T05919,U0177,632.3,PAYMENT,0,1,0,0,11,0,222.8559837182597,2.84,3,0,217,1,0
T05920,U0204,703.21,PAYMENT,0,0,1,0,7,0,110.14152784693788,6.38,5,0,279,1,1
T05921,U0071,46.59,PAYMENT,1,1,0,0,17,0,281.27782938076393,0.17,5,0,168,1,0
T05922,U0387,987.54,TRANSFER,0,1,0,0,23,1,328.98507549914785,3.0,1,0,342,1,0
T05923,U0266,838.6,PAYMENT,0,0,0,0,14,0,291.85500120616854,2.87,1,0,182,1,0
T05924,U0098,16.99,PAYMENT,1,0,0,0,7,0,379.6267147253025,0.04,2,0,124,1,1
T05925,U0345,47.75,PAYMENT,1,0,0,0,12,0,186.01167464865955,0.26,3,0,265,1,0
T05926,U0291,25.19,CASH_OUT,0,0,0,0,6,0,211.9061692870123,0.12,2,0,302,1,0
T05927,U0208,203.79,PAYMENT,1,0,0,0,15,0,482.68355904144914,0.42,4,0,83,1,0
T05928,U0002,355.95,PAYMENT,0,0,0,1,19,0,298.7617266164445,1.19,0,0,307,1,0
T05929,U0124,380.02,CASH_OUT,0,1,0,0,22,0,258.75848006833417,1.47,5,0,15,0,0
T05930,U0280,155.76,TRANSFER,0,1,0,0,4,1,265.7260262551838,0.59,2,0,140,1,1
T05931,U0074,1212.92,TRANSFER,0,0,0,0,19,0,237.91775415513416,5.1,3,0,293,1,0
T05932,U0166,229.64,TRANSFER,0,0,0,0,21,0,378.2834943926104,0.61,4,0,181,1,0
T05933,U0022,23.31,TRANSFER,0,0,0,0,14,0,219.95647948873105,0.11,2,1,269,1,0
T05934,U0154,178.5,TRANSFER,0,0,0,0,21,0,276.00791961392025,0.65,6,0,201,1,0
T05935,U0427,378.69,TRANSFER,0,0,0,0,22,0,199.07296934218044,1.9,4,0,76,1,0
T05936,U0439,262.31,TRANSFER,0,0,0,1,14,0,50.0,5.25,1,1,5,1,0
T05937,U0295,159.99,CASH_OUT,1,0,0,0,0,1,255.9511600390079,0.63,4,0,128,1,0
T05938,U0219,70.39,TRANSFER,0,0,0,0,3,1,284.51556494732614,0.25,3,1,306,1,1
T05939,U0157,855.08,PAYMENT,0,1,0,0,19,0,277.0385933309043,3.09,4,0,221,0,1
T05940,U0495,2779.22,CASH_IN,1,0,0,0,20,0,442.35174216572057,6.28,4,0,101,1,0
T05941,U0230,199.9,CASH_OUT,0,0,0,0,20,0,309.85834324621413,0.65,1,0,313,1,0
T05942,U0020,240.33,PAYMENT,0,0,0,0,3,1,344.7691913355948,0.7,4,0,240,1,0
T05943,U0475,481.22,CASH_IN,0,0,1,0,14,0,489.611511823717,0.98,3,0,111,1,0
T05944,U0041,633.71,PAYMENT,0,0,0,0,2,1,370.4891077688562,1.71,5,0,225,1,0
T05945,U0438,248.81,TRANSFER,0,0,0,0,5,1,208.99678885489607,1.19,3,0,70,1,0
T05946,U0148,1176.57,CASH_IN,1,0,0,0,13,0,212.4644839981325,5.54,3,0,242,1,0
T05947,U0108,410.49,CASH_OUT,0,0,0,0,1,1,167.1017502801641,2.46,3,0,243,1,0
T05948,U0403,299.27,PAYMENT,0,0,0,0,21,0,407.8695943230122,0.73,3,0,302,1,0
T05949,U0084,520.18,CASH_OUT,0,0,0,1,20,0,529.424626118261,0.98,6,0,335,0,0
T05950,U0483,1526.72,CASH_OUT,0,0,0,0,15,0,339.6890693533509,4.49,5,0,349,1,1
T05951,U0367,791.28,TRANSFER,0,0,0,0,2,1,270.73366123071645,2.92,2,0,38,1,0
T05952,U0322,20.42,TRANSFER,0,0,0,0,19,0,447.0867017098344,0.05,1,0,125,1,0
T05953,U0414,201.97,PAYMENT,0,0,0,0,5,1,401.38401274970704,0.5,2,0,243,0,0
T05954,U0309,317.95,CASH_IN,1,0,0,0,2,1,213.56053346205024,1.49,4,0,60,1,1
T05955,U0290,188.82,TRANSFER,0,1,0,0,22,0,294.5749694499481,0.64,0,0,194,0,0
T05956,U0406,602.3,CASH_OUT,1,0,0,0,14,0,318.3213496291012,1.89,5,0,254,0,1
T05957,U0323,875.12,TRANSFER,0,0,0,0,4,1,264.66746933058005,3.31,1,0,8,1,0
T05958,U0134,657.16,PAYMENT,0,0,0,0,0,1,250.9763210592829,2.62,3,0,304,1,1
T05959,U0207,2270.31,CASH_OUT,0,0,0,0,16,0,376.76686689289926,6.03,5,0,155,1,0
T05960,U0283,159.1,CASH_OUT,0,0,0,0,19,0,430.8875867641485,0.37,1,0,4,1,0
T05961,U0266,1039.68,TRANSFER,1,0,0,0,11,0,409.2108421887758,2.54,1,0,38,0,0
T05962,U0073,727.55,PAYMENT,0,0,0,0,19,0,369.5386433964756,1.97,3,0,205,1,0
T05963,U0481,224.85,PAYMENT,1,0,0,0,9,0,471.7680025821039,0.48,2,0,101,1,0
T05964,U0352,662.36,TRANSFER,0,0,0,0,23,1,251.17074553483988,2.64,1,0,186,1,0
T05965,U0048,54.95,TRANSFER,1,0,0,0,1,1,259.24577506843843,0.21,3,0,153,0,1
T05966,U0326,778.74,CASH_OUT,1,1,0,0,22,0,354.60248716522455,2.2,9,1,193,1,1
T05967,U0233,380.0,PAYMENT,0,0,0,0,7,0,343.7659195832604,1.11,3,0,21,1,0
T05968,U0443,172.86,TRANSFER,0,0,0,0,18,0,236.364987025951,0.73,4,0,137,1,0
T05969,U0100,533.23,PAYMENT,1,0,0,0,15,0,274.2701666507903,1.94,7,0,73,1,0
T05970,U0059,513.08,CASH_IN,0,0,0,0,18,0,263.87810032115976,1.94,6,0,233,1,0
T05971,U0258,117.54,TRANSFER,1,0,0,0,8,0,276.6313823142505,0.42,1,0,171,0,0
T05972,U0413,15.43,CASH_OUT,0,0,0,0,7,0,353.8468575010366,0.04,5,0,302,1,0
T05973,U0452,284.25,TRANSFER,0,0,0,0,16,0,298.49809120077134,0.95,1,0,212,1,0
T05974,U0065,421.42,TRANSFER,0,0,0,0,14,0,96.39303362593736,4.37,5,0,157,1,0
T05975,U0083,1046.18,TRANSFER,0,0,0,0,1,1,320.48623654355646,3.26,3,0,318,1,0
T05976,U0154,1317.05,PAYMENT,0,0,0,0,3,1,322.165518550712,4.09,5,0,66,1,0
T05977,U0473,376.24,CASH_OUT,1,0,0,0,5,1,379.4311400999028,0.99,3,0,57,0,1
T05978,U0266,700.81,TRANSFER,0,0,0,0,14,0,317.4551420783769,2.21,1,0,324,1,0
T05979,U0309,289.29,CASH_OUT,0,0,0,0,12,0,339.65787730458027,0.85,2,0,316,1,0
T05980,U0079,685.37,PAYMENT,1,0,0,0,2,1,113.64490647689571,6.03,2,0,92,1,1
T05981,U0315,114.58,TRANSFER,0,0,0,0,19,0,301.6259919545279,0.38,2,0,335,1,0
T05982,U0150,231.86,PAYMENT,1,0,0,0,15,0,307.01631025773617,0.76,6,0,340,1,0
T05983,U0435,502.87,CASH_OUT,0,0,0,0,13,0,368.8160672796677,1.36,3,0,120,1,0
T05984,U0048,9.16,CASH_OUT,0,0,0,0,3,1,392.6514762921322,0.02,2,0,342,0,0
T05985,U0405,640.9,CASH_OUT,0,0,0,0,9,0,270.06801971652146,2.37,3,0,296,1,0
T05986,U0379,902.53,PAYMENT,0,0,0,0,22,0,467.1678835028365,1.93,3,0,244,1,0
T05987,U0248,254.7,CASH_OUT,0,0,0,0,22,0,323.9411056712147,0.79,1,0,131,0,0
T05988,U0278,297.05,TRANSFER,0,0,0,0,22,0,328.7460844647081,0.9,3,0,341,1,0
T05989,U0356,952.85,CASH_OUT,1,0,0,0,3,1,298.8803303093244,3.19,1,0,3,1,0
T05990,U0098,747.28,CASH_IN,0,1,0,0,11,0,217.1532009809928,3.44,3,0,316,1,0
T05991,U0414,169.94,TRANSFER,1,0,0,0,4,1,279.2734493174997,0.61,2,0,171,1,0
T05992,U0025,195.76,PAYMENT,0,0,0,0,3,1,341.45077295370686,0.57,4,0,113,1,1
T05993,U0493,567.97,CASH_OUT,1,0,0,0,8,0,357.97208679395527,1.59,3,0,264,1,0
T05994,U0284,414.14,CASH_OUT,0,0,0,0,19,0,301.38883838013487,1.37,6,0,227,1,0
T05995,U0449,88.51,TRANSFER,0,0,0,0,0,1,192.16504631037895,0.46,5,0,318,0,0
T05996,U0369,185.48,CASH_IN,0,0,0,0,15,0,213.739753203682,0.87,3,0,310,0,0
T05997,U0301,1151.21,CASH_OUT,1,0,1,0,7,0,470.8481956301562,2.44,4,0,137,1,1
T05998,U0068,582.66,TRANSFER,0,0,0,0,12,0,309.15003134004223,1.88,2,0,135,1,0
T05999,U0007,2133.43,TRANSFER,0,0,0,0,21,0,409.4755749075629,5.21,3,0,266,0,0
T06000,U0305,728.39,CASH_OUT,0,0,0,0,17,0,524.8585024576843,1.39,0,0,149,1,0
T06001,U0137,1423.44,TRANSFER,0,0,0,1,0,1,177.1945319531867,8.03,2,0,103,0,1
T06002,U0164,121.79,TRANSFER,1,0,0,0,6,0,206.4810921520331,0.59,4,0,173,1,1
T06003,U0083,738.08,PAYMENT,0,0,0,0,13,0,303.9746838645796,2.43,3,0,110,1,0
T06004,U0385,10.21,CASH_OUT,0,0,0,0,7,0,227.5904740569184,0.04,4,0,108,1,0
T06005,U0138,555.48,CASH_OUT,0,0,0,0,15,0,298.45395296037645,1.86,3,0,128,1,0
T06006,U0420,316.76,PAYMENT,1,0,0,0,13,0,222.82438430308963,1.42,3,0,233,1,1
T06007,U0073,212.91,CASH_OUT,1,0,0,0,9,0,263.771712320008,0.81,2,0,306,1,0
T06008,U0237,991.72,CASH_IN,0,0,0,0,8,0,304.3619092763372,3.26,2,0,186,1,0
T06009,U0046,962.99,TRANSFER,0,0,0,0,19,0,216.58881886360385,4.45,2,0,265,0,1
T06010,U0106,11.28,CASH_OUT,0,0,0,0,6,0,318.0521497551723,0.04,4,0,241,1,0
T06011,U0416,470.17,CASH_IN,0,0,0,0,4,1,241.41839960510688,1.95,5,0,362,1,1
T06012,U0288,229.3,CASH_OUT,0,0,0,1,13,0,261.9491804573038,0.88,1,0,355,1,0
T06013,U0262,268.64,CASH_OUT,0,1,0,0,17,0,356.2602843159845,0.75,4,0,219,1,0
T06014,U0176,892.02,TRANSFER,0,0,0,1,18,0,320.6854424615036,2.78,1,0,242,1,1
